EarthquakeKey,EarthquakeID,Year_Index,Month_Index,StationName,SiteClass,log_Pa,log_Pv,log_Pd,log_PGV
2015p178162MSZ,2015p178162,3,3,MSZ,A,-9.435987,-13.178934,-15.641861,-11.671921
2013p694797MSZ,2013p694797,1,9,MSZ,A,-8.061463,-11.680161,-14.770023,-10.196517
2014p387437MSZ,2014p387437,2,5,MSZ,A,-7.94088,-11.636224,-14.820633,-10.936312
2014p776344MSZ,2014p776344,2,10,MSZ,A,-8.151093,-12.387595,-15.581602,-10.970601
2015p067758MSZ,2015p067758,3,1,MSZ,A,-8.272621,-12.523527,-15.767439,-11.266065
2014p788527MSZ,2014p788527,2,10,MSZ,A,-4.041149,-7.641335,-11.250561,-6.382185
2014p196566MSZ,2014p196566,2,3,MSZ,A,-7.073155,-10.834892,-14.34145,-10.109282
2015p642069MSZ,2015p642069,3,8,MSZ,A,-11.042922,-13.821529,-16.224568,-12.504479
2014p515228MSZ,2014p515228,2,7,MSZ,A,-8.851785,-12.402088,-14.996418,-11.381897
2017p279895DCZ,2017p279895,5,4,DCZ,A,-9.032002,-12.940042,-15.41006,-11.904488
2017p279895MSZ,2017p279895,5,4,MSZ,A,-10.976432,-12.580039,-15.230204,-12.02709
2016p403045DCZ,2016p403045,4,5,DCZ,A,-4.420711,-8.044939,-11.162269,-6.927704
2016p403045MSZ,2016p403045,4,5,MSZ,A,-7.337368,-11.242898,-14.338071,-8.451635
2017p535353JCZ,2017p535353,5,7,JCZ,A,-7.949564,-10.13921,-12.022086,-9.274346
2017p535353MSZ,2017p535353,5,7,MSZ,A,-8.500695,-11.739826,-14.996418,-10.444772
2019p263876MSZ,2019p263876,7,4,MSZ,A,-5.382222,-9.734589,-13.508026,-6.818132
2019p263876JCZ,2019p263876,7,4,JCZ,A,-8.635014,-12.64924,-15.564211,-10.365523
2016p288298MSZ,2016p288298,4,4,MSZ,A,-5.361928,-8.945096,-11.426748,-7.163773
2016p426915DCZ,2016p426915,4,6,DCZ,A,-4.638747,-8.583563,-11.787362,-7.147254
2017p324345DCZ,2017p324345,5,5,DCZ,A,-4.105461,-8.390371,-11.80864,-6.242145
2021p407280DCZ,2021p407280,9,5,DCZ,A,-6.242958,-10.068362,-13.553146,-10.045051
2017p244785DCZ,2017p244785,5,4,DCZ,A,-6.39953,-10.483306,-14.213007,-9.002392
2014p224243MSZ,2014p224243,2,3,MSZ,A,-8.480924,-12.454534,-15.385728,-10.80489
2020p681489DCZ,2020p681489,8,9,DCZ,A,-7.684482,-11.597395,-15.46577,-10.654264
2016p427356MSZ,2016p427356,4,6,MSZ,A,-5.006027,-8.657634,-11.646457,-5.820684
2016p427356DCZ,2016p427356,4,6,DCZ,A,-1.59892,-5.63235,-8.160897,-4.877763
2013p726718MSZ,2013p726718,1,9,MSZ,A,-8.100356,-12.206073,-15.712631,-10.625034
2017p188952DCZ,2017p188952,5,3,DCZ,A,-5.258987,-8.976771,-11.190842,-8.196081
2018p041020DCZ,2018p041020,6,1,DCZ,A,-7.244051,-11.094215,-14.475223,-10.441342
2020p930777DCZ,2020p930777,8,12,DCZ,A,-4.818212,-9.155492,-13.403401,-7.999379
2017p692499MSZ,2017p692499,5,9,MSZ,A,-7.118181,-10.654264,-13.383728,-8.673566
2020p953364MSZ,2020p953364,8,12,MSZ,A,-8.539183,-12.723587,-16.777808,-10.424364
2020p953364JCZ,2020p953364,8,12,JCZ,A,-6.127899,-10.819778,-14.851148,-9.90149
2020p485793MSZ,2020p485793,8,6,MSZ,A,-5.661308,-10.077841,-13.255895,-8.762608
2020p485793DCZ,2020p485793,8,6,DCZ,A,-9.124438,-12.911292,-16.614033,-11.710158
2020p013055MSZ,2020p013055,8,1,MSZ,A,-6.118702,-10.486884,-14.659481,-8.446138
2018p761445OPZ,2018p761445,6,10,OPZ,A,-9.709567,-13.045402,-15.629516,-11.364505
2019p861212JCZ,2019p861212,7,11,JCZ,A,-7.638108,-11.77559,-15.043093,-9.999998
2019p861212MSZ,2019p861212,7,11,MSZ,A,-8.084762,-12.329371,-16.252771,-10.220942
2015p376680MSZ,2015p376680,3,5,MSZ,A,-7.410188,-11.663748,-15.276528,-9.848999
2019p666715JCZ,2019p666715,7,9,JCZ,A,-6.939918,-10.925139,-14.300019,-10.994132
2021p254209JCZ,2021p254209,9,4,JCZ,A,-1.814231,-5.631483,-8.756085,-3.898086
2015p807910MSZ,2015p807910,3,10,MSZ,A,-6.173119,-10.265893,-13.545483,-8.00158
2020p547310DCZ,2020p547310,8,7,DCZ,A,-8.176484,-11.746119,-15.272227,-11.06824
2020p547310MSZ,2020p547310,8,7,MSZ,A,-9.31904,-13.027053,-17.286058,-11.355922
2017p938122JCZ,2017p938122,5,12,JCZ,A,-4.982141,-9.217365,-11.784734,-7.947585
2017p842060DCZ,2017p842060,5,11,DCZ,A,-9.429741,-12.621588,-15.599302,-11.547517
2020p021157DCZ,2020p021157,8,1,DCZ,A,-5.870833,-9.956888,-14.120678,-10.512294
2021p055614MSZ,2021p055614,9,1,MSZ,A,-7.200355,-10.545942,-13.576494,-7.392053
2021p055614DCZ,2021p055614,9,1,DCZ,A,-2.855151,-7.096994,-10.641632,-5.617039
2015p252993MSZ,2015p252993,3,4,MSZ,A,-6.735009,-10.93071,-14.948714,-9.741369
2013p826824MSZ,2013p826824,1,11,MSZ,A,-7.854423,-12.289454,-15.334194,-9.656627
2022p559167MSZ,2022p559167,10,7,MSZ,A,-5.673602,-9.881726,-13.423468,-8.325086
2019p383007DCZ,2019p383007,7,5,DCZ,A,-7.29597,-11.582276,-14.927208,-10.523384
2019p383007MSZ,2019p383007,7,5,MSZ,A,-7.722901,-11.613851,-14.936368,-9.694849
2020p180618DCZ,2020p180618,8,3,DCZ,A,-8.898117,-12.491092,-16.638972,-8.843831
2020p180618MSZ,2020p180618,8,3,MSZ,A,-7.624622,-10.908609,-14.291935,-10.421002
2017p684790DCZ,2017p684790,5,9,DCZ,A,-4.410396,-8.223845,-11.700461,-8.033012
2022p752391MSZ,2022p752391,10,10,MSZ,A,-7.850767,-12.157282,-16.317767,-9.92778
2020p107455MSZ,2020p107455,8,2,MSZ,A,-7.503709,-11.645315,-14.873941,-9.67079
2019p699504DCZ,2019p699504,7,9,DCZ,A,-9.21011,-12.923513,-15.276528,-11.094215
2019p699504MSZ,2019p699504,7,9,MSZ,A,-7.562958,-11.538243,-14.620707,-11.036691
2020p338455MSZ,2020p338455,8,5,MSZ,A,-8.363627,-11.916393,-15.902984,-10.286213
2020p338455DCZ,2020p338455,8,5,DCZ,A,-7.216661,-11.155251,-15.250995,-11.018229
2015p118921MSZ,2015p118921,3,2,MSZ,A,-9.088592,-12.60357,-15.081359,-12.336181
2016p525573DCZ,2016p525573,4,7,DCZ,A,-6.449627,-10.742817,-14.048704,-9.864267
2016p525573MSZ,2016p525573,4,7,MSZ,A,-6.613601,-10.715418,-13.545483,-9.018308
2015p195343MSZ,2015p195343,3,3,MSZ,A,-8.83616,-12.565609,-15.267945,-11.266065
2018p238270DCZ,2018p238270,6,3,DCZ,A,-7.307338,-10.908609,-14.261798,-10.19384
2018p238270MSZ,2018p238270,6,3,MSZ,A,-7.273485,-11.473705,-14.820633,-9.22647
2018p098397DCZ,2018p098397,6,2,DCZ,A,-6.2604,-10.441342,-13.974506,-9.299172
2017p164763DCZ,2017p164763,5,3,DCZ,A,-7.349853,-11.454657,-15.113794,-10.616837
2017p164763MSZ,2017p164763,5,3,MSZ,A,-8.783864,-12.366241,-15.760421,-10.819778
2015p721481MSZ,2015p721481,3,9,MSZ,A,-7.422768,-10.988197,-14.221976,-10.349775
2021p480904MSZ,2021p480904,9,6,MSZ,A,-5.436956,-9.76721,-13.592367,-7.935774
2018p747045MSZ,2018p747045,6,10,MSZ,A,-6.982638,-10.814791,-13.358086,-10.13921
2015p345577MSZ,2015p345577,3,5,MSZ,A,-7.862023,-11.77559,-15.46577,-10.031321
2015p350949MSZ,2015p350949,3,5,MSZ,A,-7.662295,-11.98133,-16.265436,-9.645749
2017p386452DCZ,2017p386452,5,5,DCZ,A,-6.521528,-10.356044,-13.302687,-10.04967
2017p671667JCZ,2017p671667,5,9,JCZ,A,-3.332098,-7.738284,-11.289782,-7.562769
2017p407507JCZ,2017p407507,5,5,JCZ,A,-6.472071,-9.536071,-12.035486,-9.007955
2021p010037DCZ,2021p010037,9,1,DCZ,A,-7.403282,-11.297814,-15.151112,-10.319003
2021p010037MSZ,2021p010037,9,1,MSZ,A,-6.500118,-10.56902,-13.757242,-8.456192
2022p382246JCZ,2022p382246,10,5,JCZ,A,-3.04834,-7.372241,-11.338972,-6.070326
2014p902864MSZ,2014p902864,2,12,MSZ,A,-6.459224,-10.675678,-13.80556,-8.072706
2022p380263JCZ,2022p380263,10,5,JCZ,A,-2.025721,-6.0415,-9.130855,-4.380478
2022p287856JCZ,2022p287856,10,4,JCZ,A,-2.76764,-6.902191,-10.070723,-5.229412
2019p916584MSZ,2019p916584,7,12,MSZ,A,-7.619301,-11.8696,-15.414998,-8.364382
2019p916584JCZ,2019p916584,7,12,JCZ,A,-2.064355,-6.248726,-9.756793,-5.098579
2022p117851JCZ,2022p117851,10,2,JCZ,A,-1.550188,-5.27232,-8.969318,-3.700783
2014p622110MSZ,2014p622110,2,8,MSZ,A,-5.005849,-9.627372,-13.027053,-8.873704
2015p812338DCZ,2015p812338,3,10,DCZ,A,-5.671703,-9.192795,-11.68847,-7.472259
2022p117428JCZ,2022p117428,10,2,JCZ,A,-1.769165,-5.682661,-8.928445,-4.218539
2022p117981JCZ,2022p117981,10,2,JCZ,A,-3.215431,-7.473486,-11.381897,-6.363884
2021p804261MSZ,2021p804261,9,10,MSZ,A,-6.444535,-10.523384,-13.711151,-7.653706
2021p804261JCZ,2021p804261,9,10,JCZ,A,-5.11334,-9.347306,-12.825969,-6.548459
2019p800637MSZ,2019p800637,7,10,MSZ,A,-7.072683,-10.766238,-13.822535,-9.813647
2019p800637DCZ,2019p800637,7,10,DCZ,A,-9.121039,-12.526278,-15.302731,-11.426748
2019p603937MSZ,2019p603937,7,8,MSZ,A,-4.158325,-8.532764,-12.462256,-7.695435
2019p603937JCZ,2019p603937,7,8,JCZ,A,-7.972604,-12.092744,-15.043093,-10.572918
2021p222050MSZ,2021p222050,9,3,MSZ,A,-7.831179,-12.073292,-15.66702,-10.286213
2021p222050DCZ,2021p222050,9,3,DCZ,A,-7.072305,-10.994132,-14.820633,-9.094372
2018p670675DCZ,2018p670675,6,9,DCZ,A,-7.619665,-11.68847,-14.783095,-9.961117
2018p670675MSZ,2018p670675,6,9,MSZ,A,-7.504357,-11.155251,-13.992248,-9.39667
2015p620276MSZ,2015p620276,3,8,MSZ,A,-8.337542,-12.259473,-15.242627,-10.441342
2017p273142DCZ,2017p273142,5,4,DCZ,A,-7.940687,-11.990961,-14.673532,-10.378303
2017p273142MSZ,2017p273142,5,4,MSZ,A,-7.057238,-10.770988,-14.016404,-9.333639
2018p212140MSZ,2018p212140,6,3,MSZ,A,-7.214927,-10.89774,-13.842882,-9.274346
2018p212140DCZ,2018p212140,6,3,DCZ,A,-6.796117,-11.049191,-13.962851,-9.400291
2019p599590DCZ,2019p599590,7,8,DCZ,A,-8.58731,-12.132822,-15.36668,-11.087658
2019p599590MSZ,2019p599590,7,8,MSZ,A,-7.958083,-12.278643,-14.951825,-10.545942
2020p166661MSZ,2020p166661,8,3,MSZ,A,-5.822568,-10.094648,-14.00184,-9.010506
2020p448122MSZ,2020p448122,8,6,MSZ,A,-7.361826,-11.76524,-15.611278,-9.956888
2020p448122DCZ,2020p448122,8,6,DCZ,A,-6.801274,-11.042922,-14.757119,-10.391248
2021p527875DCZ,2021p527875,9,7,DCZ,A,-7.34944,-11.426748,-15.230204,-9.848999
2022p554365MSZ,2022p554365,10,7,MSZ,A,-5.891624,-10.283285,-14.38644,-9.038035
2017p675420DCZ,2017p675420,5,9,DCZ,A,-4.62677,-8.710105,-12.387595,-8.700936
2017p675420MSZ,2017p675420,5,9,MSZ,A,-5.846426,-10.265893,-13.450867,-8.328521
2017p353454MSZ,2017p353454,5,5,MSZ,A,-6.624331,-10.855405,-14.770023,-9.852794
2022p758801MSZ,2022p758801,10,10,MSZ,A,-6.431901,-10.576832,-13.970995,-8.980023
2022p950821MSZ,2022p950821,10,12,MSZ,A,-5.809451,-9.659757,-13.416734,-8.726594
2015p682115MSZ,2015p682115,3,9,MSZ,A,-8.3452,-12.151584,-15.213878,-10.462104
2022p843390MSZ,2022p843390,10,11,MSZ,A,-7.387746,-11.795288,-15.587467,-10.523384
2016p405210DCZ,2016p405210,4,5,DCZ,A,-6.43358,-10.580761,-14.42248,-10.407669
2017p244397DCZ,2017p244397,5,4,DCZ,A,-6.85443,-10.667057,-14.42248,-10.633299
2017p244397MSZ,2017p244397,5,4,MSZ,A,-6.439829,-10.633299,-13.892392,-9.333639
2017p601134DCZ,2017p601134,5,8,DCZ,A,-8.601831,-12.690581,-15.788792,-10.116681
2021p129879DCZ,2021p129879,9,2,DCZ,A,-7.120691,-11.454657,-15.280848,-9.820986
2017p064269DCZ,2017p064269,5,1,DCZ,A,-7.49613,-11.381897,-14.927208,-10.604667
2017p064269MSZ,2017p064269,5,1,MSZ,A,-6.215641,-10.172675,-13.279017,-7.980913
2018p125353MSZ,2018p125353,6,2,MSZ,A,-7.626928,-11.579065,-14.783095,-10.469121
2018p125353DCZ,2018p125353,6,2,DCZ,A,-7.767283,-11.898588,-15.124844,-11.235294
2015p604847MSZ,2015p604847,3,8,MSZ,A,-8.566462,-12.385199,-15.611278,-10.994132
2018p649354DCZ,2018p649354,6,8,DCZ,A,-7.62835,-11.6476,-14.954945,-10.368703
2014p793192MSZ,2014p793192,2,10,MSZ,A,-6.293611,-10.309953,-14.300019,-8.00618
2021p979428MSZ,2021p979428,9,12,MSZ,A,-6.264846,-9.913538,-13.227724,-8.304043
2019p690484MSZ,2019p690484,7,9,MSZ,A,-7.23017,-11.417615,-14.809763,-10.006628
2019p690484DCZ,2019p690484,7,9,DCZ,A,-6.685305,-11.049191,-14.775231,-10.795086
2016p897204DCZ,2016p897204,4,11,DCZ,A,-8.55134,-12.099912,-14.555749,-11.190842
2016p897204MSZ,2016p897204,4,11,MSZ,A,-7.81127,-11.575865,-14.74438,-10.600643
2015p897867MSZ,2015p897867,3,11,MSZ,A,-6.941278,-10.756803,-13.838779,-9.03553
2015p897867DCZ,2015p897867,3,11,DCZ,A,-6.109299,-9.856604,-13.711151,-8.939672
2015p893462MSZ,2015p893462,3,11,MSZ,A,-7.85217,-12.257366,-15.450266,-11.445267
2015p857878DCZ,2015p857878,3,11,DCZ,A,-6.128636,-10.286213,-13.795708,-8.374939
2015p332712MSZ,2015p332712,3,5,MSZ,A,-3.491104,-7.266066,-10.18585,-4.951731
2021p686788JCZ,2021p686788,9,9,JCZ,A,-4.04571,-7.84354,-11.582276,-6.638419
2020p064625DCZ,2020p064625,8,1,DCZ,A,-6.975127,-10.914089,-14.266496,-10.994132
2015p977780DCZ,2015p977780,3,12,DCZ,A,-7.745214,-12.172638,-15.55848,-10.799976
2014p946083MSZ,2014p946083,2,12,MSZ,A,-7.198055,-11.68847,-15.361974,-8.826971
2017p985546MSZ,2017p985546,5,12,MSZ,A,-7.283284,-11.567382,-14.865333,-9.565588
2017p338875DCZ,2017p338875,5,5,DCZ,A,-7.963676,-12.174574,-15.329638,-11.235294
2016p477798DCZ,2016p477798,4,6,DCZ,A,-6.525081,-10.876349,-14.435407,-9.959
2018p444428MSZ,2018p444428,6,6,MSZ,A,-7.127678,-11.220256,-14.645624,-9.426012
2018p444428JCZ,2018p444428,6,6,JCZ,A,-7.608225,-9.422297,-11.493123,-9.360001
2017p320561DCZ,2017p320561,5,4,DCZ,A,-7.163851,-10.780558,-14.400701,-9.761988
2017p320561MSZ,2017p320561,5,4,MSZ,A,-7.745304,-11.258283,-14.724329,-10.56902
2019p647187MSZ,2019p647187,7,8,MSZ,A,-8.64342,-11.93452,-14.84553,-10.417652
2019p647187DCZ,2019p647187,7,8,DCZ,A,-6.999577,-10.671358,-14.210036,-8.731798
2018p805597JCZ,2018p805597,6,10,JCZ,A,-2.933225,-7.37847,-11.381897,-6.560916
2018p805597MSZ,2018p805597,6,10,MSZ,A,-9.565588,-13.486207,-15.67341,-10.292096
2021p348258DCZ,2021p348258,9,5,DCZ,A,-4.436966,-8.324031,-11.660266,-6.575884
2021p457289MSZ,2021p457289,9,6,MSZ,A,-6.257388,-10.596635,-14.576937,-7.901216
2021p457289JCZ,2021p457289,9,6,JCZ,A,-7.452957,-11.347411,-15.136017,-9.313481
2018p305772DCZ,2018p305772,6,4,DCZ,A,-6.530576,-9.893537,-12.643028,-8.74496
2018p305772MSZ,2018p305772,6,4,MSZ,A,-5.385973,-9.491378,-12.324856,-8.805409
2014p855867MSZ,2014p855867,2,11,MSZ,A,-8.768087,-12.58295,-16.050437,-11.042922
2018p706057MSZ,2018p706057,6,9,MSZ,A,-4.656863,-8.20712,-11.176453,-7.291109
2021p589961JCZ,2021p589961,9,8,JCZ,A,-5.373509,-9.382316,-12.991335,-6.677623
2018p748827MSZ,2018p748827,6,10,MSZ,A,-5.82218,-9.624342,-12.875503,-7.737082
2018p748827DCZ,2018p748827,6,10,DCZ,A,-5.55344,-9.365825,-12.716898,-8.262167
2020p923241DCZ,2020p923241,8,12,DCZ,A,-5.904624,-9.907496,-13.633189,-8.866658
2014p914473MSZ,2014p914473,2,12,MSZ,A,-7.965022,-11.724882,-14.936368,-10.914089
2019p154860DCZ,2019p154860,7,2,DCZ,A,-7.785571,-11.98453,-15.088476,-10.729024
2019p154860MSZ,2019p154860,7,2,MSZ,A,-6.564864,-10.394511,-13.988674,-8.683856
2019p037149MSZ,2019p037149,7,1,MSZ,A,-7.758071,-11.960776,-15.440062,-9.931887
2019p037149DCZ,2019p037149,7,1,DCZ,A,-6.250297,-10.337352,-14.062691,-10.154516
2020p262660MSZ,2020p262660,8,4,MSZ,A,-8.574197,-12.409414,-15.961092,-11.100816
2020p262660DCZ,2020p262660,8,4,DCZ,A,-8.871485,-12.385199,-16.890286,-11.049191
2019p956855DCZ,2019p956855,7,12,DCZ,A,-8.791426,-12.520783,-15.113794,-10.519674
2015p752163MSZ,2015p752163,3,10,MSZ,A,-6.172737,-10.231992,-13.829609,-8.569629
2018p985013DCZ,2018p985013,6,12,DCZ,A,-8.123251,-12.15348,-15.143536,-10.95331
2022p584055MSZ,2022p584055,10,8,MSZ,A,-6.142304,-10.101938,-13.545483,-8.582126
2020p451441DCZ,2020p451441,8,6,DCZ,A,-7.842006,-12.145919,-16.521563,-10.462104
2020p451441MSZ,2020p451441,8,6,MSZ,A,-8.078345,-12.216123,-16.123108,-10.970601
2015p849291DCZ,2015p849291,3,11,DCZ,A,-9.648845,-12.389995,-15.329638,-11.664912
2014p385556MSZ,2014p385556,2,5,MSZ,A,-6.69996,-11.347411,-15.067274,-9.111881
2019p692378MSZ,2019p692378,7,9,MSZ,A,-5.62927,-10.04275,-13.608496,-7.365418
2020p013172DCZ,2020p013172,8,1,DCZ,A,-4.131588,-8.058646,-11.568438,-6.390887
2018p291296MSZ,2018p291296,6,4,MSZ,A,-7.712312,-11.6778,-14.90022,-10.141745
2018p291296DCZ,2018p291296,6,4,DCZ,A,-7.548251,-11.723646,-14.993166,-10.738198
2017p655350DCZ,2017p655350,5,8,DCZ,A,-6.633225,-10.8606,-14.418817,-10.340443
2017p166680DCZ,2017p166680,5,3,DCZ,A,-7.720691,-11.999058,-15.569974,-10.243165
2013p196577MSZ,2013p196577,1,3,MSZ,A,-4.948187,-8.603945,-11.297814,-6.435995
2013p200901MSZ,2013p200901,1,3,MSZ,A,-5.730275,-9.841452,-13.173657,-7.643424
2013p411065MSZ,2013p411065,1,6,MSZ,A,-9.480838,-12.409414,-15.170306,-11.235294
2013p424422MSZ,2013p424422,1,6,MSZ,A,-8.6969,-12.431719,-15.935774,-10.309953
2013p437956MSZ,2013p437956,1,6,MSZ,A,-10.136681,-12.263702,-15.182002,-11.986134
2013p473965MSZ,2013p473965,1,6,MSZ,A,-3.486884,-7.310494,-10.28915,-6.014397
2013p596498MSZ,2013p596498,1,8,MSZ,A,-10.061312,-12.840951,-15.476242,-11.77559
2013p630928MSZ,2013p630928,1,8,MSZ,A,-5.095392,-8.582335,-11.528039,-6.550788
2013p631527MSZ,2013p631527,1,8,MSZ,A,-10.421002,-12.710254,-15.320588,-12.066311
2013p641141MSZ,2013p641141,1,8,MSZ,A,-8.396836,-12.012152,-14.853969,-11.006108
2013p689044MSZ,2013p689044,1,9,MSZ,A,-8.039265,-11.712597,-16.050437,-10.08741
2013p765110MSZ,2013p765110,1,10,MSZ,A,-8.244323,-12.075044,-15.022822,-10.886987
2013p798170MSZ,2013p798170,1,10,MSZ,A,-6.551412,-11.018229,-14.986694,-8.095248
2013p838008MSZ,2013p838008,1,11,MSZ,A,-6.342644,-10.790219,-14.84553,-9.039189
2013p891702MSZ,2013p891702,1,11,MSZ,A,-6.684156,-10.941946,-14.600773,-9.519587
2013p924037MSZ,2013p924037,1,12,MSZ,A,-9.051305,-12.706948,-15.476242,-10.93071
2014p308701MSZ,2014p308701,2,4,MSZ,A,-8.911874,-13.227724,-16.140341,-10.427736
2014p439971MSZ,2014p439971,2,6,MSZ,A,-7.576829,-11.546482,-14.859635,-9.820986
2014p444571MSZ,2014p444571,2,6,MSZ,A,-9.531924,-12.287283,-14.559951,-10.675678
2014p538846MSZ,2014p538846,2,7,MSZ,A,-8.382243,-12.200091,-15.162584,-11.205441
2014p610321MSZ,2014p610321,2,8,MSZ,A,-7.521603,-11.872462,-15.070777,-10.18585
2014p676259MSZ,2014p676259,2,9,MSZ,A,-7.005625,-11.220256,-15.124844,-9.950579
2014p676260MSZ,2014p676260,2,9,MSZ,A,-7.477494,-11.716266,-15.575771,-9.959
2014p682560MSZ,2014p682560,2,9,MSZ,A,-9.010474,-13.267389,-15.848069,-11.659108
2014p716506MSZ,2014p716506,2,9,MSZ,A,-6.112573,-10.497695,-14.73933,-7.677853
2014p859569MSZ,2014p859569,2,11,MSZ,A,-8.491945,-12.600598,-15.390547,-10.170061
2014p937675MSZ,2014p937675,2,12,MSZ,A,-8.611328,-12.726949,-15.726054,-11.205441
2014p937886MSZ,2014p937886,2,12,MSZ,A,-7.716154,-11.454657,-14.933306,-9.895519
2014p939310MSZ,2014p939310,2,12,MSZ,A,-9.237712,-12.807553,-16.059827,-11.227747
2014p939320MSZ,2014p939320,2,12,MSZ,A,-9.162808,-12.907252,-16.171496,-11.212821
2014p939359MSZ,2014p939359,2,12,MSZ,A,-7.892274,-11.655642,-15.250995,-9.727855
2014p939388MSZ,2014p939388,2,12,MSZ,A,-7.296012,-11.364505,-14.707109,-9.259531
2014p939501MSZ,2014p939501,2,12,MSZ,A,-8.047502,-12.25107,-15.267945,-10.274551
2014p939567MSZ,2014p939567,2,12,MSZ,A,-8.221253,-12.069795,-14.837162,-9.881726
2014p939945MSZ,2014p939945,2,12,MSZ,A,-7.986077,-12.040558,-14.759686,-10.07309
2014p940210MSZ,2014p940210,2,12,MSZ,A,-8.751417,-12.47526,-14.967524,-10.608707
2014p940312MSZ,2014p940312,2,12,MSZ,A,-8.387723,-12.700369,-15.320588,-9.775974
2014p947239MSZ,2014p947239,2,12,MSZ,A,-9.401501,-12.915349,-16.022785,-10.936312
2014p947311MSZ,2014p947311,2,12,MSZ,A,-9.488732,-13.364435,-15.67341,-11.445267
2015p045893MSZ,2015p045893,3,1,MSZ,A,-8.823032,-12.594681,-15.879079,-10.738198
2015p211564MSZ,2015p211564,3,3,MSZ,A,-9.871989,-13.022518,-15.712631,-12.206073
2015p233542MSZ,2015p233542,3,3,MSZ,A,-8.614492,-12.370947,-15.320588,-11.266065
2015p332727MSZ,2015p332727,3,5,MSZ,A,-8.443669,-11.748648,-14.481043,-10.022271
2015p332740MSZ,2015p332740,3,5,MSZ,A,-9.457521,-13.194934,-15.50833,-11.733572
2015p332762MSZ,2015p332762,3,5,MSZ,A,-8.142043,-12.501787,-16.453568,-9.899496
2015p332791MSZ,2015p332791,3,5,MSZ,A,-7.806098,-11.881095,-15.641861,-9.27009
2015p332873MSZ,2015p332873,3,5,MSZ,A,-8.707192,-12.730321,-15.810611,-10.116681
2015p332906MSZ,2015p332906,3,5,MSZ,A,-6.625579,-11.114149,-15.012839,-9.952678
2015p333064MSZ,2015p333064,3,5,MSZ,A,-7.934922,-11.892723,-15.419961,-9.541626
2015p333158MSZ,2015p333158,3,5,MSZ,A,-7.671563,-12.008862,-15.894952,-9.850895
2015p333159MSZ,2015p333159,3,5,MSZ,A,-8.081917,-12.504479,-16.421907,-9.850895
2015p333174MSZ,2015p333174,3,5,MSZ,A,-7.239604,-11.390708,-15.132279,-8.719377
2015p333198MSZ,2015p333198,3,5,MSZ,A,-8.087146,-11.954536,-15.547116,-9.726179
2015p333249MSZ,2015p333249,3,5,MSZ,A,-6.721484,-11.006108,-14.65484,-8.588329
2015p333250MSZ,2015p333250,3,5,MSZ,A,-7.057933,-11.127663,-14.729304,-8.408828
2015p333276MSZ,2015p333276,3,5,MSZ,A,-6.859198,-11.155251,-14.983473,-8.834888
2015p333299MSZ,2015p333299,3,5,MSZ,A,-7.939336,-12.103516,-15.679841,-9.732901
2015p333301MSZ,2015p333301,3,5,MSZ,A,-6.678077,-10.770988,-14.34484,-8.189333
2015p333357MSZ,2015p333357,3,5,MSZ,A,-7.40642,-11.705297,-15.132279,-9.371684
2015p333465MSZ,2015p333465,3,5,MSZ,A,-8.682546,-12.991335,-15.894952,-10.561268
2015p333520MSZ,2015p333520,3,5,MSZ,A,-8.74257,-12.387595,-15.267945,-10.434516
2015p333693MSZ,2015p333693,3,5,MSZ,A,-7.220546,-11.390708,-15.102865,-8.787769
2015p333752MSZ,2015p333752,3,5,MSZ,A,-9.335904,-13.00458,-16.363996,-10.914089
2015p333870MSZ,2015p333870,3,5,MSZ,A,-8.652211,-12.785891,-15.886984,-10.710924
2015p338104MSZ,2015p338104,3,5,MSZ,A,-8.192765,-12.028764,-14.678261,-11.134489
2015p338905MSZ,2015p338905,3,5,MSZ,A,-8.882981,-12.44433,-15.581602,-10.70645
2015p339235MSZ,2015p339235,3,5,MSZ,A,-8.310358,-12.54575,-15.935774,-10.662775
2015p341165MSZ,2015p341165,3,5,MSZ,A,-8.122887,-11.866747,-15.781623,-10.207299
2015p341696MSZ,2015p341696,3,5,MSZ,A,-8.175964,-12.145919,-15.66702,-9.704637
2015p341868MSZ,2015p341868,3,5,MSZ,A,-8.775511,-12.431719,-15.03629,-10.785377
2015p342542MSZ,2015p342542,3,5,MSZ,A,-6.714823,-11.120883,-14.927208,-9.379943
2015p344149MSZ,2015p344149,3,5,MSZ,A,-10.080225,-13.018003,-15.848069,-11.666077
2015p344166MSZ,2015p344166,3,5,MSZ,A,-8.414519,-12.554213,-15.445151,-11.06824
2015p345214MSZ,2015p345214,3,5,MSZ,A,-7.34831,-11.273909,-15.117464,-10.051988
2015p345233MSZ,2015p345233,3,5,MSZ,A,-8.175378,-12.008862,-15.259434,-10.365523
2015p355831MSZ,2015p355831,3,5,MSZ,A,-7.377681,-11.716266,-15.36668,-9.27969
2015p361712MSZ,2015p361712,3,5,MSZ,A,-9.598948,-12.737101,-15.334194,-11.227747
2015p365362MSZ,2015p365362,3,5,MSZ,A,-8.445733,-12.333906,-16.243659,-10.941946
2015p366462MSZ,2015p366462,3,5,MSZ,A,-8.755774,-12.700369,-15.320588,-10.349775
2015p404162MSZ,2015p404162,3,5,MSZ,A,-9.127802,-12.597635,-15.767439,-10.015537
2015p411466MSZ,2015p411466,3,6,MSZ,A,-7.821063,-11.994192,-15.338771,-10.976432
